x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89631.42479828409,43128.55821216064,0.0,0.0,0.0,0.872290409154947,0.485892087525378,13.289942524326417
89631.14385432785,43128.8799436826,0.0,0.0,0.0,0.8715557623391655,0.4869613324782788,13.735566486790963
89630.86291037162,43129.201675204575,0.0,0.0,0.0,0.8711198225001351,0.4875958230425044,14.0
89630.58401884191,43129.525184081824,0.0,0.0,0.0,0.8706870127534165,0.4882257579000492,14.0
89630.32001094882,43129.860883842295,0.0,0.0,0.0,0.8702993475160371,0.4887899869820771,14.0
89630.09159150794,43130.22178821872,0.0,0.0,0.0,0.8698485626788819,0.4894460837643925,14.0
89629.86906022295,43130.63691296583,0.0,0.0,0.0,0.8696807060299091,0.4896903914655481,14.0
89629.75848198423,43130.81609160617,0.0,0.0,0.0,0.869039654818954,0.4906234122820008,14.0
89629.64790374553,43130.99527024651,0.0,0.0,0.0,0.8687117364392059,0.4911006825361925,14.0
89629.53732550683,43131.17444888686,0.0,0.0,0.0,0.8683792964897217,0.4915845337290278,14.0
89629.42674726812,43131.3536275272,0.0,0.0,0.0,0.8676939511464198,0.4925820226360479,14.0
89629.31616902942,43131.532806167554,0.0,0.0,0.0,0.8671781725538941,0.4933327148666889,14.0
89629.20559079072,43131.711984807895,0.0,0.0,0.0,0.8665294771453848,0.4942768614642356,14.000000000000002
89629.09501255202,43131.89116344825,0.0,0.0,0.0,0.8656601849921035,0.4955420765683175,14.000000000000002
89628.98443431332,43132.07034208859,0.0,0.0,0.0,0.8649821997236136,0.4965288532219434,14.0
89628.87385607461,43132.24952072893,0.0,0.0,0.0,0.864606950872784,0.4970750108193252,14.0
89628.76327783591,43132.42869936928,0.0,0.0,0.0,0.864196745683709,0.4976720457736053,14.0
89628.65269959721,43132.60787800963,0.0,0.0,0.0,0.8636496766594225,0.4984682798013597,14.0
89628.5421213585,43132.78705664998,0.0,0.0,0.0,0.8630849462403714,0.4992902191841332,14.0
89628.4315431198,43132.966235290325,0.0,0.0,0.0,0.8626937238988948,0.4998596254690308,14.0
89628.3209648811,43133.14541393067,0.0,0.0,0.0,0.8623164307106548,0.5004087585063263,14.0
89628.2103866424,43133.32459257101,0.0,0.0,0.0,0.8617878323740947,0.5011781092900459,14.0
89628.09980840368,43133.50377121136,0.0,0.0,0.0,0.8612249471129438,0.5019973631296037,14.0
89627.98923016498,43133.6829498517,0.0,0.0,0.0,0.8602808956202028,0.5033713870445078,14.000000000000002
89627.8786519263,43133.86212849205,0.0,0.0,0.0,0.859758038158133,0.5041323822470937,14.000000000000002
89627.76807368759,43134.0413071324,0.0,0.0,0.0,0.8591516026556612,0.5050150214777397,14.000000000000002
89627.65749544889,43134.22048577275,0.0,0.0,0.0,0.8587894805698459,0.5055420736670017,14.000000000000002
89627.54691721019,43134.3996644131,0.0,0.0,0.0,0.8581240509946162,0.5065105760814148,14.0
89627.43633897147,43134.57884305344,0.0,0.0,0.0,0.8572582861449696,0.5077706573558416,14.0
89627.32576073277,43134.758021693786,0.0,0.0,0.0,0.8569291280831878,0.5082497319107248,14.0
89627.21518249408,43134.93720033413,0.0,0.0,0.0,0.8564247770189135,0.5089837918948976,14.0
89627.10460425536,43135.11637897448,0.0,0.0,0.0,0.856154708640934,0.5093768641084968,14.0
89626.99402601666,43135.29555761483,0.0,0.0,0.0,0.8557484300464937,0.5099681840832723,14.0
89626.88344777797,43135.47473625518,0.0,0.0,0.0,0.8552798636540887,0.5106501611087156,14.0
89626.77286953926,43135.65391489552,0.0,0.0,0.0,0.8544666088084489,0.5118338164658787,14.0
89626.66229130056,43135.83309353586,0.0,0.0,0.0,0.8539710046550115,0.5125551457200399,13.999999999999998
89626.55171306185,43136.01227217621,0.0,0.0,0.0,0.8532167987528207,0.5136528580316458,13.999999999999998
89626.44113482315,43136.19145081656,0.0,0.0,0.0,0.8525240113487329,0.5146611785189077,14.0
89626.33055658445,43136.370629456906,0.0,0.0,0.0,0.8515337573425954,0.5161024480860072,14.0
89626.21997834575,43136.54980809725,0.0,0.0,0.0,0.8509458294601764,0.5169581503193008,14.0
89626.10940010705,43136.7289867376,0.0,0.0,0.0,0.8504199566148852,0.5177235342747147,14.0
89625.99882186834,43136.90816537794,0.0,0.0,0.0,0.8499921396168446,0.5183462024141438,14.0
89625.88824362964,43137.0873440183,0.0,0.0,0.0,0.849214491625365,0.5194780336181469,14.0
89625.77766539094,43137.26652265864,0.0,0.0,0.0,0.8487803601852983,0.520109892140113,14.0
89625.66708715224,43137.44570129898,0.0,0.0,0.0,0.8478929364235015,0.5214014969738945,14.0
89625.55650891353,43137.62487993933,0.0,0.0,0.0,0.8469078379225972,0.5228352629381309,14.0
89625.44593067483,43137.80405857968,0.0,0.0,0.0,0.8460484722884597,0.5240860304460804,14.0
89625.33535243613,43137.983237220025,0.0,0.0,0.0,0.8455507864901127,0.5248103894395196,14.234896751623852
89625.22477419743,43138.16241586037,0.0,0.0,0.0,0.8448922580161562,0.5257688476156033,14.545707708854325
89625.11419595874,43138.34159450072,0.0,0.0,0.0,0.8441666589946055,0.5268249239164273,14.888174489521589
89625.00361772004,43138.52077314107,0.0,0.0,0.0,0.843455995276529,0.5278592625638421,15.223592135408962
